product_id,product_name,category,subcategory,brand,price,cost,weight,dimensions,color,material,stock_quantity,reorder_level,supplier_id,launch_date,rating,is_discontinued
PROD_000700,Optional zero tolerance database,Beauty,Beauty_Sub_4,Elliott-Griffin,689.55,428.64,12.35,50x13x20,Teal,Metal,706,69,SUPP_008,2024-05-04,1.1,False
PROD_000701,Seamless upward-trending process improvement,Toys,Toys_Sub_5,Gardner Group,820.6,533.33,39.09,42x36x9,DarkCyan,Wood,671,16,SUPP_072,2024-06-11,2.7,False
PROD_000702,Integrated reciprocal productivity,Home & Garden,Home & Garden_Sub_3,Harrison PLC,223.34,157.51,1.63,30x26x39,Peru,Glass,300,46,SUPP_090,2024-11-29,3.2,False
PROD_000703,Programmable full-range focus group,Home & Garden,Home & Garden_Sub_5,Martinez-Wang,876.52,617.88,8.64,34x26x43,LawnGreen,Leather,5,83,SUPP_064,2023-12-31,1.7,False
PROD_000704,Intuitive object-oriented synergy,Toys,Toys_Sub_5,Smith-Martin,840.08,522.96,7.15,28x40x26,PaleGoldenRod,Leather,280,55,SUPP_041,2023-06-17,5.0,False
PROD_000705,Enterprise-wide user-facing forecast,Clothing,Clothing_Sub_5,"Collins, Warren and Mahoney",955.27,680.3,39.11,18x24x38,GoldenRod,Metal,796,40,SUPP_055,2022-09-13,3.0,True
PROD_000706,Progressive well-modulated adapter,Home & Garden,Home & Garden_Sub_5,Lynch-Mckee,713.33,464.82,9.85,41x45x17,Peru,Metal,975,40,SUPP_069,2024-04-05,1.1,False
PROD_000707,Front-line mobile definition,Home & Garden,Home & Garden_Sub_4,Lopez-Moore,262.78,195.07,18.27,24x31x31,Aquamarine,Wood,529,65,SUPP_095,2024-02-20,2.9,False
PROD_000708,Optimized global collaboration,Clothing,Clothing_Sub_4,Bell Group,238.58,151.2,38.36,13x7x30,SlateBlue,Metal,108,68,SUPP_043,2023-01-15,2.4,False
PROD_000709,Polarized hybrid hierarchy,Automotive,Automotive_Sub_4,Middleton LLC,405.64,265.24,6.18,27x37x24,Gold,Plastic,525,23,SUPP_015,2024-02-29,4.0,False
PROD_000710,Open-architected zero-defect emulation,Clothing,Clothing_Sub_3,Nguyen Group,445.02,314.99,27.25,50x24x50,CornflowerBlue,Metal,719,58,SUPP_009,2024-11-01,1.3,False
PROD_000711,Decentralized discrete contingency,Clothing,Clothing_Sub_1,Perez-Smith,313.85,235.28,45.88,17x29x9,Crimson,Plastic,528,87,SUPP_022,2024-12-28,2.6,False
PROD_000712,User-friendly optimal firmware,Toys,Toys_Sub_3,"Marshall, Williams and Newton",346.39,234.14,31.57,29x27x21,LightPink,Metal,759,60,SUPP_065,2024-01-27,4.9,False
PROD_000713,Triple-buffered clear-thinking neural-net,Sports,Sports_Sub_2,Simmons-Ferrell,504.83,334.68,4.57,22x6x17,Azure,Wood,898,96,SUPP_035,2023-03-17,3.5,False
PROD_000714,Customizable transitional database,Toys,Toys_Sub_5,Henderson-Rios,360.63,246.21,20.57,32x6x5,LightCyan,Metal,7,21,SUPP_012,2024-06-05,3.4,False
PROD_000715,Universal local portal,Books,Books_Sub_2,Brown PLC,501.58,310.88,7.58,19x38x29,MediumVioletRed,Fabric,482,44,SUPP_088,2022-12-13,1.5,False
PROD_000716,Face-to-face coherent benchmark,Automotive,Automotive_Sub_2,Munoz PLC,396.67,288.06,26.57,39x28x47,Violet,Plastic,964,84,SUPP_042,2024-12-27,4.4,True
PROD_000717,Distributed scalable attitude,Electronics,Electronics_Sub_5,Davis Ltd,201.74,125.62,1.57,50x43x41,Thistle,Plastic,416,97,SUPP_047,2025-07-27,1.1,False
PROD_000718,Upgradable background methodology,Home & Garden,Home & Garden_Sub_4,Lopez Group,805.49,623.71,39.56,6x20x22,WhiteSmoke,Fabric,643,42,SUPP_072,2023-06-02,2.1,False
PROD_000719,Open-source interactive protocol,Automotive,Automotive_Sub_4,"Jones, Wagner and Hudson",43.59,32.34,34.58,16x36x41,LightSkyBlue,Wood,729,94,SUPP_074,2022-09-24,2.3,True
PROD_000720,De-engineered zero administration model,Sports,Sports_Sub_2,Zamora-Maldonado,597.98,368.9,17.83,23x44x29,MediumSpringGreen,Glass,589,52,SUPP_038,2023-01-01,1.6,False
PROD_000721,Persevering intermediate time-frame,Automotive,Automotive_Sub_3,Watts-Jones,846.29,665.22,6.61,26x15x37,Indigo,Plastic,990,11,SUPP_015,2025-07-12,2.7,False
PROD_000722,Cross-group maximized forecast,Clothing,Clothing_Sub_4,"Smith, Taylor and Jordan",212.65,140.9,15.37,42x47x23,DarkSlateBlue,Leather,769,50,SUPP_075,2024-07-22,1.7,False
PROD_000723,Monitored tangible application,Clothing,Clothing_Sub_4,Haley Group,714.48,526.84,27.59,15x32x22,LightSkyBlue,Leather,526,87,SUPP_063,2025-05-22,3.9,False
PROD_000724,Reactive stable model,Electronics,Electronics_Sub_1,Camacho PLC,99.59,66.48,0.74,40x11x13,LemonChiffon,Leather,729,89,SUPP_037,2023-08-14,3.5,False
PROD_000725,Grass-roots analyzing monitoring,Beauty,Beauty_Sub_1,Stewart PLC,740.29,486.88,12.05,22x41x24,LightYellow,Fabric,288,21,SUPP_090,2024-08-17,4.7,False
PROD_000726,Stand-alone intangible concept,Home & Garden,Home & Garden_Sub_3,"Farrell, Crawford and Olson",716.5,497.52,38.72,39x17x45,SeaShell,Metal,494,31,SUPP_087,2024-08-04,3.1,False
PROD_000727,User-friendly neutral function,Toys,Toys_Sub_4,Stewart-Byrd,661.85,447.19,28.73,40x12x47,AliceBlue,Metal,49,27,SUPP_054,2024-02-07,4.5,False
PROD_000728,Implemented mission-critical system engine,Automotive,Automotive_Sub_4,Reed Ltd,104.9,83.08,4.23,38x40x13,Violet,Leather,746,18,SUPP_068,2024-12-23,4.5,False
PROD_000729,Devolved impactful protocol,Electronics,Electronics_Sub_5,Perez-Garrison,792.49,623.38,13.95,5x36x41,SandyBrown,Plastic,118,63,SUPP_016,2024-10-06,1.3,False
PROD_000730,Distributed background contingency,Sports,Sports_Sub_3,"Wright, Osborne and Sanchez",388.01,256.35,32.52,11x42x37,Khaki,Metal,61,83,SUPP_059,2025-07-23,2.5,False
PROD_000731,Optimized 24hour ability,Sports,Sports_Sub_4,"Peters, Carter and Silva",220.76,154.4,36.61,47x38x39,Ivory,Leather,783,53,SUPP_091,2022-08-05,1.7,False
PROD_000732,Innovative maximized parallelism,Automotive,Automotive_Sub_3,Thomas-Moss,563.97,409.73,41.96,36x34x5,LightGreen,Plastic,480,81,SUPP_072,2023-05-18,4.5,False
PROD_000733,Secured asymmetric forecast,Toys,Toys_Sub_2,Tapia-Chandler,180.86,114.43,46.58,15x10x46,DarkCyan,Leather,789,81,SUPP_004,2022-10-21,3.2,False
PROD_000734,Realigned bandwidth-monitored structure,Books,Books_Sub_4,Smith-Clay,488.24,345.79,48.58,8x44x31,LightCyan,Leather,415,62,SUPP_094,2024-05-13,1.1,False
PROD_000735,Virtual system-worthy matrix,Toys,Toys_Sub_2,Perkins-Miller,553.82,423.7,10.83,41x46x28,DarkViolet,Glass,64,62,SUPP_040,2023-07-27,2.6,False
PROD_000736,Face-to-face holistic data-warehouse,Books,Books_Sub_1,Nelson PLC,770.85,592.44,0.16,5x17x48,MediumSpringGreen,Leather,483,11,SUPP_097,2023-12-24,4.0,False
PROD_000737,Re-contextualized high-level protocol,Electronics,Electronics_Sub_4,Harrison Ltd,56.18,38.59,12.37,38x8x38,Turquoise,Leather,524,63,SUPP_092,2025-01-26,3.8,False
PROD_000738,Fully-configurable demand-driven migration,Home & Garden,Home & Garden_Sub_2,Moore and Sons,46.22,29.16,40.05,50x7x41,Snow,Fabric,240,44,SUPP_065,2022-10-27,2.1,False
PROD_000739,Fundamental well-modulated hardware,Beauty,Beauty_Sub_4,"Garcia, Hurst and Ochoa",725.31,551.01,27.09,31x48x16,DarkGreen,Fabric,419,54,SUPP_008,2023-04-12,4.4,False
PROD_000740,Multi-channeled regional firmware,Sports,Sports_Sub_3,"Krueger, Gonzalez and Pierce",401.02,281.5,22.14,32x35x30,SeaShell,Wood,693,45,SUPP_012,2024-04-29,4.1,False
PROD_000741,Visionary multi-state conglomeration,Clothing,Clothing_Sub_4,"Harper, Moreno and Brown",997.96,751.41,13.65,35x41x27,LightSteelBlue,Plastic,879,15,SUPP_025,2023-01-25,2.2,False
PROD_000742,Horizontal 5thgeneration function,Books,Books_Sub_1,"Francis, Gray and Castro",194.04,153.37,48.75,30x44x19,Plum,Plastic,221,26,SUPP_096,2023-11-09,2.6,False
PROD_000743,Up-sized 24hour adapter,Sports,Sports_Sub_3,"Aguilar, Guzman and Johns",180.11,137.6,46.33,33x19x20,Cyan,Plastic,626,14,SUPP_060,2023-04-05,4.0,False
PROD_000744,Synchronized interactive algorithm,Electronics,Electronics_Sub_4,Rocha-Moran,234.83,163.38,4.42,37x26x14,Red,Leather,152,44,SUPP_060,2022-08-26,2.6,False
PROD_000745,Vision-oriented clear-thinking workforce,Clothing,Clothing_Sub_2,Wade Group,349.17,268.2,27.94,35x45x41,Snow,Fabric,25,17,SUPP_093,2025-07-11,4.2,False
PROD_000746,Devolved maximized paradigm,Home & Garden,Home & Garden_Sub_4,Wright PLC,726.1,473.11,38.38,43x18x17,SaddleBrown,Metal,504,65,SUPP_030,2023-01-30,1.9,False
PROD_000747,Focused optimal frame,Books,Books_Sub_5,Reed Inc,944.24,601.71,34.89,15x38x19,Ivory,Glass,143,38,SUPP_064,2023-10-16,3.7,False
PROD_000748,Digitized composite conglomeration,Home & Garden,Home & Garden_Sub_1,"Mayo, Sims and Ochoa",44.99,32.25,40.51,50x35x49,Orange,Leather,906,16,SUPP_001,2024-06-10,3.2,False
PROD_000749,Face-to-face intermediate success,Books,Books_Sub_2,"Tate, Silva and Walters",258.47,165.25,44.82,18x33x5,Orchid,Wood,202,34,SUPP_030,2025-01-13,4.5,False
PROD_000750,Operative optimizing throughput,Clothing,Clothing_Sub_5,Holder Inc,888.37,619.53,25.78,39x22x28,LightBlue,Glass,649,20,SUPP_017,2023-03-08,2.4,True
PROD_000751,Streamlined multi-tasking help-desk,Electronics,Electronics_Sub_3,"Moreno, Chavez and Foster",470.09,345.75,22.05,42x38x50,DarkSlateBlue,Leather,641,57,SUPP_097,2023-08-04,4.7,False
PROD_000752,Implemented object-oriented ability,Automotive,Automotive_Sub_4,"Ortiz, Miller and Nelson",575.65,380.21,19.34,6x46x45,BlueViolet,Glass,302,57,SUPP_091,2025-02-23,2.4,False
PROD_000753,Multi-tiered real-time application,Books,Books_Sub_1,Pitts-Singleton,373.97,248.56,33.32,39x19x34,Maroon,Fabric,684,30,SUPP_056,2022-08-18,2.2,False
PROD_000754,Diverse regional array,Books,Books_Sub_4,Mays LLC,206.24,163.41,48.49,43x32x38,Fuchsia,Fabric,371,88,SUPP_027,2024-04-22,2.1,False
PROD_000755,Synchronized zero administration pricing structure,Home & Garden,Home & Garden_Sub_5,Miller Inc,47.64,29.35,30.2,44x43x34,GreenYellow,Leather,688,76,SUPP_028,2023-11-16,3.7,False
PROD_000756,Managed even-keeled implementation,Toys,Toys_Sub_1,David Ltd,245.64,180.84,4.82,37x28x42,Gold,Leather,430,54,SUPP_047,2023-09-24,4.1,False
PROD_000757,Networked multi-state paradigm,Electronics,Electronics_Sub_2,Rivera-Chavez,338.31,246.71,19.87,32x46x38,CornflowerBlue,Glass,653,95,SUPP_099,2023-01-21,1.1,False
PROD_000758,Streamlined stable installation,Home & Garden,Home & Garden_Sub_3,Barry Inc,499.27,357.83,23.6,24x41x41,OliveDrab,Leather,544,64,SUPP_032,2024-11-16,1.6,False
PROD_000759,Public-key next generation contingency,Clothing,Clothing_Sub_1,"Howard, Yang and Roberts",238.8,170.31,16.81,24x14x35,Cyan,Glass,172,29,SUPP_014,2025-04-27,2.3,False
PROD_000760,Multi-lateral disintermediate approach,Beauty,Beauty_Sub_2,"Hull, Curtis and Delgado",908.47,606.28,22.14,18x41x48,Black,Glass,233,86,SUPP_078,2025-02-10,2.0,False
PROD_000761,Multi-layered responsive firmware,Sports,Sports_Sub_1,"Johnson, Peterson and Wilson",209.05,128.54,28.19,25x23x31,CadetBlue,Wood,445,94,SUPP_084,2025-01-03,2.5,True
PROD_000762,Enhanced zero administration orchestration,Electronics,Electronics_Sub_5,"Heath, Lewis and Garcia",495.69,334.69,1.66,14x10x6,Teal,Leather,149,69,SUPP_027,2023-11-12,2.5,False
PROD_000763,Visionary explicit workforce,Books,Books_Sub_3,Livingston-Oliver,738.47,509.84,32.87,34x18x50,MediumTurquoise,Metal,174,36,SUPP_037,2025-03-04,4.7,False
PROD_000764,Organic bi-directional portal,Home & Garden,Home & Garden_Sub_5,Sosa PLC,979.89,695.47,21.36,30x5x11,Coral,Fabric,126,14,SUPP_078,2024-04-17,1.0,False
PROD_000765,Operative tangible knowledge user,Beauty,Beauty_Sub_4,Hernandez-Harmon,722.8,544.82,36.39,33x18x14,Coral,Glass,316,48,SUPP_097,2024-02-02,2.8,False
PROD_000766,Future-proofed 24/7 solution,Home & Garden,Home & Garden_Sub_4,Oliver Inc,518.96,373.6,30.74,45x22x10,Salmon,Glass,441,17,SUPP_079,2022-11-11,3.7,False
PROD_000767,Organic neutral moratorium,Automotive,Automotive_Sub_1,Patterson and Sons,919.27,615.92,14.7,50x47x47,Khaki,Wood,653,81,SUPP_014,2024-04-26,1.1,False
PROD_000768,Horizontal foreground moderator,Automotive,Automotive_Sub_2,"Duke, Ross and Paul",718.61,464.77,20.98,41x24x21,LightSeaGreen,Glass,811,37,SUPP_089,2023-07-13,4.8,False
PROD_000769,Realigned static hierarchy,Automotive,Automotive_Sub_5,Sanchez-Rodriguez,883.36,598.74,37.24,50x25x13,Green,Fabric,966,83,SUPP_004,2023-11-18,3.6,False
PROD_000770,Quality-focused client-server protocol,Toys,Toys_Sub_1,Campos-Melendez,557.59,360.92,22.18,24x33x33,Blue,Plastic,607,77,SUPP_097,2025-07-15,3.2,False
PROD_000771,Proactive empowering hierarchy,Automotive,Automotive_Sub_3,Lopez-Robinson,253.06,171.83,13.27,7x43x30,Purple,Fabric,326,89,SUPP_028,2024-04-03,3.0,False
PROD_000772,Right-sized needs-based capacity,Toys,Toys_Sub_1,Dixon-Doyle,158.3,125.13,2.35,41x46x42,DarkOrange,Leather,399,45,SUPP_051,2023-11-15,4.2,False
PROD_000773,Secured system-worthy solution,Books,Books_Sub_3,"Dominguez, Jackson and Williams",931.04,579.5,14.98,19x27x21,MidnightBlue,Fabric,415,86,SUPP_043,2024-03-29,1.7,False
PROD_000774,Organized foreground open architecture,Clothing,Clothing_Sub_3,Smith Inc,394.99,305.55,41.14,37x33x9,LightSlateGray,Plastic,533,79,SUPP_006,2023-09-02,1.8,False
PROD_000775,Open-source web-enabled time-frame,Beauty,Beauty_Sub_5,Jackson LLC,297.83,206.07,21.42,24x42x8,Tan,Metal,488,61,SUPP_034,2025-01-27,2.8,False
PROD_000776,Proactive human-resource ability,Clothing,Clothing_Sub_1,Salinas and Sons,431.77,286.09,9.39,12x26x7,FireBrick,Metal,744,83,SUPP_088,2025-05-20,2.6,True
PROD_000777,Adaptive context-sensitive database,Toys,Toys_Sub_5,Harris and Sons,790.76,605.49,35.54,50x49x9,HoneyDew,Leather,576,91,SUPP_006,2022-10-29,1.2,False
PROD_000778,Sharable cohesive projection,Clothing,Clothing_Sub_3,"Richardson, Aguilar and Vargas",525.92,401.27,11.16,18x28x13,WhiteSmoke,Fabric,425,94,SUPP_052,2022-12-31,1.0,False
PROD_000779,Expanded static algorithm,Toys,Toys_Sub_3,"Joseph, Reid and Martin",751.72,452.77,38.34,6x15x42,Aquamarine,Wood,804,71,SUPP_025,2024-08-26,4.2,False
PROD_000780,Adaptive logistical website,Electronics,Electronics_Sub_1,Jackson-Nielsen,192.52,144.3,14.79,27x34x11,DodgerBlue,Fabric,94,57,SUPP_072,2024-08-23,1.2,False
PROD_000781,Synergistic 24hour infrastructure,Clothing,Clothing_Sub_5,Hammond-Baker,302.25,201.66,28.45,42x12x17,DarkCyan,Glass,640,57,SUPP_005,2024-07-02,4.5,False
PROD_000782,Managed composite open system,Clothing,Clothing_Sub_5,Maldonado PLC,230.39,160.49,46.44,31x39x33,PaleTurquoise,Plastic,513,65,SUPP_085,2025-01-08,3.0,False
PROD_000783,Expanded even-keeled benchmark,Electronics,Electronics_Sub_3,"Russell, Clark and Cabrera",614.22,480.54,7.47,18x50x15,LightSteelBlue,Fabric,928,56,SUPP_003,2023-10-27,3.0,False
PROD_000784,Re-engineered encompassing orchestration,Clothing,Clothing_Sub_5,Butler PLC,428.34,270.98,7.77,42x19x18,DarkTurquoise,Metal,76,34,SUPP_036,2022-10-13,3.3,False
PROD_000785,Customizable bottom-line complexity,Books,Books_Sub_1,Fry-Wilson,566.91,348.43,47.11,21x7x47,MediumTurquoise,Plastic,966,37,SUPP_062,2023-02-06,4.5,False
PROD_000786,Exclusive global website,Automotive,Automotive_Sub_4,Love-Parks,369.58,229.6,27.83,29x14x50,Snow,Glass,261,79,SUPP_001,2025-05-04,2.6,True
PROD_000787,Persistent optimal intranet,Books,Books_Sub_4,Huynh and Sons,791.1,542.59,37.06,7x46x19,Gold,Plastic,397,85,SUPP_048,2024-10-03,4.8,False
PROD_000788,Grass-roots fault-tolerant conglomeration,Automotive,Automotive_Sub_1,"Garcia, Weber and Peterson",176.34,110.45,5.98,32x8x46,Navy,Plastic,555,20,SUPP_016,2024-09-10,3.7,True
PROD_000789,Robust local Internet solution,Home & Garden,Home & Garden_Sub_5,Davis Group,845.32,590.93,46.32,17x8x16,MediumVioletRed,Wood,365,84,SUPP_096,2025-05-05,3.0,False
PROD_000790,Multi-channeled explicit benchmark,Books,Books_Sub_1,"Davis, Jones and Lee",434.9,304.86,7.62,12x23x47,Brown,Wood,614,65,SUPP_072,2024-08-23,3.6,False
PROD_000791,Ameliorated actuating migration,Clothing,Clothing_Sub_1,Rivera-Duffy,882.66,593.03,35.22,45x11x41,MidnightBlue,Glass,880,80,SUPP_007,2023-11-15,4.9,False
PROD_000792,Realigned mission-critical utilization,Toys,Toys_Sub_2,"Carter, Henderson and Stokes",98.16,74.13,7.13,8x18x32,Orange,Plastic,531,25,SUPP_052,2023-03-11,4.1,False
PROD_000793,Persevering executive projection,Electronics,Electronics_Sub_3,"Coleman, Jimenez and Garcia",262.56,162.9,39.83,31x7x39,LimeGreen,Leather,77,98,SUPP_079,2024-04-01,3.0,False
PROD_000794,Object-based discrete attitude,Electronics,Electronics_Sub_5,Moore Inc,842.37,507.37,13.73,41x25x21,NavajoWhite,Wood,579,55,SUPP_004,2022-12-26,4.3,False
PROD_000795,Centralized executive algorithm,Toys,Toys_Sub_5,Lee and Sons,44.38,32.7,41.4,49x34x21,Tomato,Wood,407,65,SUPP_077,2023-09-12,3.2,False
PROD_000796,Front-line systemic algorithm,Toys,Toys_Sub_5,Brown-Schaefer,657.32,396.51,24.41,14x43x22,Ivory,Plastic,312,28,SUPP_086,2023-10-05,3.5,False
PROD_000797,Balanced scalable emulation,Toys,Toys_Sub_4,Kemp Inc,930.61,657.69,49.84,33x32x16,SaddleBrown,Wood,868,34,SUPP_087,2023-08-28,4.0,False
PROD_000798,Persistent optimal capacity,Automotive,Automotive_Sub_4,Thompson Group,755.22,532.34,30.28,43x27x17,Magenta,Plastic,98,60,SUPP_037,2025-06-17,3.0,False
PROD_000799,Universal exuding monitoring,Beauty,Beauty_Sub_1,Bass PLC,474.72,376.16,14.75,50x29x38,PowderBlue,Wood,596,11,SUPP_018,2023-01-29,4.9,False
PROD_000800,Switchable mobile focus group,Beauty,Beauty_Sub_2,"Thompson, Nguyen and Trevino",612.66,416.49,22.35,29x10x12,Peru,Glass,396,27,SUPP_099,2023-04-30,3.9,True
PROD_000801,Balanced executive definition,Electronics,Electronics_Sub_2,Hernandez-Glenn,315.36,230.24,26.15,22x30x40,Black,Fabric,939,90,SUPP_087,2023-09-15,2.7,False
PROD_000802,Open-architected transitional process improvement,Clothing,Clothing_Sub_4,Daniel PLC,375.88,287.31,7.95,36x36x48,Wheat,Wood,45,30,SUPP_009,2024-09-24,4.6,False
PROD_000803,Visionary attitude-oriented leverage,Automotive,Automotive_Sub_2,Turner PLC,214.22,164.0,35.87,14x25x14,Cyan,Wood,183,35,SUPP_044,2024-10-01,1.6,True
PROD_000804,Assimilated object-oriented extranet,Beauty,Beauty_Sub_1,Rojas PLC,10.68,7.18,16.12,38x44x24,HoneyDew,Fabric,399,18,SUPP_058,2025-05-07,1.7,False
PROD_000805,Robust full-range archive,Electronics,Electronics_Sub_3,"Sutton, Gray and Goodwin",774.99,544.82,0.51,28x19x26,FireBrick,Metal,785,21,SUPP_025,2024-11-26,3.9,False
PROD_000806,Implemented secondary monitoring,Toys,Toys_Sub_4,Bowen-Garcia,26.49,19.7,30.67,44x19x23,PowderBlue,Leather,152,41,SUPP_020,2023-11-05,1.5,True
PROD_000807,Reduced demand-driven knowledge user,Clothing,Clothing_Sub_1,"Davis, Cervantes and Rodgers",608.49,443.06,44.17,42x22x21,White,Leather,231,23,SUPP_036,2024-07-09,4.6,False
PROD_000808,Object-based intermediate throughput,Clothing,Clothing_Sub_3,Nichols-Robertson,863.5,627.79,40.39,39x36x37,FloralWhite,Metal,271,98,SUPP_026,2025-01-05,3.7,False
PROD_000809,Innovative didactic alliance,Automotive,Automotive_Sub_5,Smith PLC,764.44,481.18,7.64,24x7x14,SeaShell,Plastic,950,24,SUPP_055,2025-05-06,4.7,False
PROD_000810,Optimized eco-centric success,Clothing,Clothing_Sub_2,Bell Inc,497.17,378.25,47.02,48x38x10,DarkMagenta,Fabric,111,93,SUPP_002,2025-06-17,4.8,False
PROD_000811,Optional homogeneous function,Beauty,Beauty_Sub_2,Stephenson LLC,862.9,657.66,8.21,31x27x34,DarkKhaki,Fabric,790,88,SUPP_097,2023-12-17,4.2,False
PROD_000812,Seamless intermediate forecast,Toys,Toys_Sub_3,Lopez-Jones,508.9,402.07,22.64,23x27x13,MidnightBlue,Glass,218,99,SUPP_039,2025-02-16,3.0,False
PROD_000813,Managed value-added core,Books,Books_Sub_2,Cline-Lewis,751.5,481.35,49.61,45x14x25,Maroon,Wood,302,33,SUPP_017,2023-10-04,3.6,False
PROD_000814,Monitored radical moderator,Clothing,Clothing_Sub_1,Summers and Sons,900.05,585.35,48.5,48x40x16,Chocolate,Fabric,25,52,SUPP_006,2024-08-15,4.9,False
PROD_000815,Distributed global frame,Toys,Toys_Sub_2,Carpenter-Velez,558.48,377.5,26.41,37x35x15,MediumVioletRed,Plastic,268,66,SUPP_051,2023-07-10,2.9,False
PROD_000816,Total dynamic paradigm,Beauty,Beauty_Sub_1,"Reed, Hinton and Williams",536.95,393.6,27.06,36x24x25,GoldenRod,Leather,713,74,SUPP_058,2024-04-24,1.3,False
PROD_000817,De-engineered even-keeled focus group,Electronics,Electronics_Sub_4,"Morrison, Baker and Rodriguez",320.27,241.94,3.71,18x50x29,PaleVioletRed,Fabric,368,87,SUPP_025,2024-11-12,1.4,False
PROD_000818,Robust methodical throughput,Books,Books_Sub_4,"Coleman, Henderson and Ramirez",137.11,89.49,32.87,7x35x23,PeachPuff,Leather,920,20,SUPP_033,2025-03-25,4.2,False
PROD_000819,Exclusive zero administration implementation,Electronics,Electronics_Sub_1,Ramsey Group,25.07,16.81,19.45,22x23x27,Brown,Metal,605,86,SUPP_049,2023-05-15,4.7,False
PROD_000820,Fundamental secondary product,Automotive,Automotive_Sub_3,Hubbard Inc,278.51,179.74,10.32,9x43x44,MediumOrchid,Glass,99,25,SUPP_088,2023-07-27,4.4,False
PROD_000821,Persistent value-added monitoring,Home & Garden,Home & Garden_Sub_3,Walter and Sons,787.64,479.78,46.65,15x44x32,MediumOrchid,Fabric,478,13,SUPP_012,2023-08-23,1.1,False
PROD_000822,Multi-channeled scalable archive,Home & Garden,Home & Garden_Sub_3,"James, Bass and Morales",234.02,166.23,15.15,43x36x28,DarkSlateBlue,Leather,728,79,SUPP_090,2025-04-10,2.4,True
PROD_000823,Cross-group content-based strategy,Beauty,Beauty_Sub_1,Wheeler-Cervantes,736.33,526.14,26.22,10x35x37,DarkViolet,Glass,54,100,SUPP_017,2025-02-28,1.5,False
PROD_000824,Polarized 24/7 service-desk,Books,Books_Sub_4,Mitchell Inc,610.93,482.95,10.95,32x19x37,DarkSlateGray,Metal,502,46,SUPP_075,2024-11-16,4.5,False
PROD_000825,Face-to-face zero tolerance circuit,Home & Garden,Home & Garden_Sub_2,Stewart-Anderson,126.35,87.19,8.45,19x43x25,Chartreuse,Wood,570,15,SUPP_057,2025-01-03,1.1,False
PROD_000826,Digitized clear-thinking standardization,Clothing,Clothing_Sub_3,"Garrett, Marshall and Sharp",734.52,566.83,43.93,38x18x30,Tomato,Fabric,474,49,SUPP_059,2024-12-29,2.9,False
PROD_000827,Managed modular capacity,Sports,Sports_Sub_1,Carpenter LLC,464.45,313.75,11.14,29x31x27,Gold,Glass,12,10,SUPP_087,2025-04-06,4.9,True
PROD_000828,Total responsive adapter,Books,Books_Sub_2,"Leonard, Smith and Davis",856.26,655.72,27.53,14x12x16,RosyBrown,Leather,660,78,SUPP_017,2022-08-16,1.5,False
PROD_000829,Grass-roots mobile flexibility,Home & Garden,Home & Garden_Sub_5,King-Mcmahon,421.18,312.37,47.92,15x35x40,DarkSalmon,Wood,780,66,SUPP_018,2024-09-12,2.7,False
PROD_000830,Persistent tertiary attitude,Home & Garden,Home & Garden_Sub_5,Lewis PLC,213.93,160.9,42.54,24x28x46,SeaShell,Fabric,858,65,SUPP_073,2025-03-28,1.7,False
PROD_000831,Centralized leadingedge focus group,Beauty,Beauty_Sub_4,"Sawyer, Singh and White",663.53,519.43,19.91,22x39x27,FireBrick,Metal,96,33,SUPP_026,2023-12-08,2.0,False
PROD_000832,Right-sized holistic Internet solution,Home & Garden,Home & Garden_Sub_3,"Miller, Thomas and Hamilton",525.84,405.97,36.38,42x40x10,LavenderBlush,Plastic,989,76,SUPP_085,2023-09-10,2.2,False
PROD_000833,Reactive asynchronous conglomeration,Beauty,Beauty_Sub_3,Conner-Reed,107.1,66.15,48.35,16x12x6,Lime,Glass,767,40,SUPP_060,2022-08-11,3.2,False
PROD_000834,Multi-layered bifurcated policy,Electronics,Electronics_Sub_3,"Butler, Robles and Fox",563.52,384.41,36.32,19x29x21,PaleGreen,Leather,972,77,SUPP_013,2023-12-18,1.3,False
PROD_000835,Extended global productivity,Toys,Toys_Sub_5,Smith PLC,356.12,231.25,18.14,40x45x50,NavajoWhite,Wood,586,43,SUPP_022,2024-09-15,1.3,False
PROD_000836,Down-sized grid-enabled adapter,Home & Garden,Home & Garden_Sub_1,Dunn-Chung,216.49,149.86,42.67,17x49x30,PowderBlue,Wood,590,73,SUPP_023,2024-07-11,3.0,False
PROD_000837,De-engineered 6thgeneration hub,Automotive,Automotive_Sub_4,Lynch and Sons,493.23,394.43,28.44,28x40x32,LightSkyBlue,Plastic,213,49,SUPP_012,2023-05-23,2.9,False
PROD_000838,Optimized hybrid adapter,Clothing,Clothing_Sub_5,"Obrien, Hansen and Cox",352.59,246.21,38.74,40x6x40,Red,Leather,557,48,SUPP_023,2023-05-25,2.7,False
PROD_000839,Polarized optimal middleware,Books,Books_Sub_2,"Garcia, Nelson and Allen",208.48,128.51,30.39,48x36x30,LimeGreen,Plastic,372,13,SUPP_005,2022-09-12,1.4,False
PROD_000840,Robust 6thgeneration service-desk,Clothing,Clothing_Sub_3,Turner-Williams,314.87,198.76,48.35,24x23x16,MintCream,Leather,203,62,SUPP_033,2023-05-04,3.0,False
PROD_000841,Ergonomic dedicated interface,Clothing,Clothing_Sub_3,"Maldonado, Brown and Martinez",992.89,759.23,30.23,10x5x38,Snow,Glass,99,59,SUPP_100,2025-04-10,4.3,False
